@timestamp,fields.RequestPath
2023-01-01T04:24:00,/stations/report/status
2023-01-01T04:25:00,/maintenance/request
2023-01-01T04:26:00,/stations/report/status/id/120
2023-01-01T04:27:00,/schedule/update
2023-01-01T04:28:00,/alerts/send/id/404
2023-01-01T04:29:00,/vehicles/update/location
2023-01-01T04:30:00,/tickets/validate/id/544
2023-01-01T04:31:00,/stations/report/status
2023-01-01T04:32:00,/operators/communicate/id/589
2023-01-01T04:33:00,/maintenance/request
2023-01-01T04:34:00,/vehicles/update/location/id/763
2023-01-01T04:35:00,/stations/report/status
2023-01-01T04:36:00,/schedule/update
2023-01-01T04:37:00,/maintenance/request
2023-01-01T04:38:00,/stations/report/status/id/593
2023-01-01T04:39:00,/vehicles/update/location
2023-01-01T04:40:00,/alerts/send
2023-01-01T04:41:00,/vehicles/update/location/id/165
2023-01-01T04:42:00,/schedule/update
2023-01-01T04:43:00,/maintenance/request/id/687
2023-01-01T04:44:00,/maintenance/request
2023-01-01T04:45:00,/stations/report/status/id/710
2023-01-01T04:46:00,/operators/communicate
2023-01-01T04:47:00,/operators/communicate
2023-01-01T04:48:00,/stations/report/status/id/482
2023-01-01T04:49:00,/tickets/validate/id/313
2023-01-01T04:50:00,/alerts/send
2023-01-01T04:51:00,/tickets/validate/id/703
2023-01-01T04:52:00,/alerts/send
2023-01-01T04:53:00,/stations/report/status
2023-01-01T04:54:00,/vehicles/update/location/id/546
2023-01-01T04:55:00,/maintenance/request/id/998
2023-01-01T04:56:00,/vehicles/update/location/id/653
2023-01-01T04:57:00,/maintenance/request
2023-01-01T04:58:00,/operators/communicate
2023-01-01T04:59:00,/stations/report/status/id/526
2023-01-01T05:00:00,/schedule/update/id/878
2023-01-01T05:01:00,/stations/report/status
2023-01-01T05:02:00,/tickets/validate
2023-01-01T05:03:00,/tickets/validate/id/584
2023-01-01T05:04:00,/operators/communicate/id/658
2023-01-01T05:05:00,/maintenance/request
2023-01-01T05:06:00,/stations/report/status/id/927
2023-01-01T05:07:00,/tickets/validate/id/485
2023-01-01T05:08:00,/schedule/update
2023-01-01T05:09:00,/schedule/update
2023-01-01T05:10:00,/maintenance/request
2023-01-01T05:11:00,/vehicles/update/location
2023-01-01T05:12:00,/alerts/send
2023-01-01T05:13:00,/schedule/update/id/712
2023-01-01T05:14:00,/maintenance/request
2023-01-01T05:15:00,/schedule/update/id/643
2023-01-01T05:16:00,/schedule/update
2023-01-01T05:17:00,/vehicles/update/location/id/674
2023-01-01T05:18:00,/alerts/send
2023-01-01T05:19:00,/alerts/send/id/261
2023-01-01T05:20:00,/maintenance/request
2023-01-01T05:21:00,/schedule/update/id/346
2023-01-01T05:22:00,/alerts/send
2023-01-01T05:23:00,/vehicles/update/location/id/295
2023-01-01T05:24:00,/stations/report/status/id/765
2023-01-01T05:25:00,/alerts/send
2023-01-01T05:26:00,/tickets/validate/id/576
2023-01-01T05:27:00,/maintenance/request
2023-01-01T05:28:00,/schedule/update/id/671
2023-01-01T05:29:00,/schedule/update
2023-01-01T05:30:00,/tickets/validate/id/975
2023-01-01T05:31:00,/stations/report/status
2023-01-01T05:32:00,/tickets/validate/id/575
2023-01-01T05:33:00,/alerts/send/id/255
2023-01-01T05:34:00,/maintenance/request/id/516
2023-01-01T05:35:00,/tickets/validate
2023-01-01T05:36:00,/schedule/update/id/437
2023-01-01T05:37:00,/vehicles/update/location/id/378
2023-01-01T05:38:00,/maintenance/request/id/372
2023-01-01T05:39:00,/schedule/update/id/961
2023-01-01T05:40:00,/schedule/update/id/388
2023-01-01T05:41:00,/stations/report/status
2023-01-01T05:42:00,/tickets/validate
2023-01-01T05:43:00,/maintenance/request/id/300
2023-01-01T05:44:00,/vehicles/update/location/id/858
2023-01-01T05:45:00,/operators/communicate
2023-01-01T05:46:00,/stations/report/status
2023-01-01T05:47:00,/maintenance/request/id/242
2023-01-01T05:48:00,/schedule/update
2023-01-01T05:49:00,/alerts/send/id/401
2023-01-01T05:50:00,/tickets/validate/id/559
2023-01-01T05:51:00,/vehicles/update/location
2023-01-01T05:52:00,/alerts/send/id/306
2023-01-01T05:53:00,/vehicles/update/location
2023-01-01T05:54:00,/schedule/update/id/506
2023-01-01T05:55:00,/stations/report/status
2023-01-01T05:56:00,/maintenance/request
2023-01-01T05:57:00,/alerts/send
2023-01-01T05:58:00,/schedule/update/id/758
2023-01-01T05:59:00,/maintenance/request/id/606
2023-01-01T06:00:00,/vehicles/update/location
2023-01-01T06:01:00,/maintenance/request
2023-01-01T06:02:00,/operators/communicate/id/761
2023-01-01T06:03:00,/schedule/update/id/721
2023-01-01T06:04:00,/stations/report/status/id/374
2023-01-01T06:05:00,/tickets/validate/id/272
2023-01-01T06:06:00,/operators/communicate/id/172
2023-01-01T06:07:00,/operators/communicate
2023-01-01T06:08:00,/schedule/update/id/497
2023-01-01T06:09:00,/alerts/send
2023-01-01T06:10:00,/vehicles/update/location/id/385
2023-01-01T06:11:00,/vehicles/update/location
2023-01-01T06:12:00,/vehicles/update/location
2023-01-01T06:13:00,/alerts/send/id/838
2023-01-01T06:14:00,/maintenance/request
2023-01-01T06:15:00,/tickets/validate/id/167
2023-01-01T06:16:00,/stations/report/status/id/972
2023-01-01T06:17:00,/maintenance/request
2023-01-01T06:18:00,/operators/communicate/id/354
2023-01-01T06:19:00,/alerts/send
2023-01-01T06:20:00,/maintenance/request/id/367
2023-01-01T06:21:00,/maintenance/request/id/661
2023-01-01T06:22:00,/alerts/send/id/424
2023-01-01T06:23:00,/alerts/send
2023-01-01T06:24:00,/vehicles/update/location/id/300
2023-01-01T06:25:00,/tickets/validate/id/134
2023-01-01T06:26:00,/vehicles/update/location/id/107
2023-01-01T06:27:00,/operators/communicate/id/523
2023-01-01T06:28:00,/tickets/validate
2023-01-01T06:29:00,/operators/communicate
2023-01-01T06:30:00,/stations/report/status/id/919
2023-01-01T06:31:00,/alerts/send
2023-01-01T06:32:00,/tickets/validate/id/604
2023-01-01T06:33:00,/tickets/validate/id/922
2023-01-01T06:34:00,/tickets/validate/id/871
2023-01-01T06:35:00,/alerts/send
2023-01-01T06:36:00,/tickets/validate/id/293
2023-01-01T06:37:00,/schedule/update
2023-01-01T06:38:00,/vehicles/update/location/id/683
2023-01-01T06:39:00,/maintenance/request/id/313
2023-01-01T06:40:00,/vehicles/update/location
2023-01-01T06:41:00,/maintenance/request
2023-01-01T06:42:00,/schedule/update
2023-01-01T06:43:00,/vehicles/update/location
2023-01-01T06:44:00,/alerts/send
2023-01-01T06:45:00,/maintenance/request
2023-01-01T06:46:00,/alerts/send/id/951
2023-01-01T06:47:00,/alerts/send
2023-01-01T06:48:00,/vehicles/update/location/id/401
2023-01-01T06:49:00,/schedule/update
2023-01-01T06:50:00,/vehicles/update/location/id/701
2023-01-01T06:51:00,/alerts/send
2023-01-01T06:52:00,/maintenance/request/id/717
2023-01-01T06:53:00,/maintenance/request
2023-01-01T06:54:00,/alerts/send
2023-01-01T06:55:00,/vehicles/update/location
2023-01-01T06:56:00,/schedule/update
2023-01-01T06:57:00,/operators/communicate/id/140
2023-01-01T06:58:00,/schedule/update
2023-01-01T06:59:00,/schedule/update
2023-01-01T07:00:00,/maintenance/request
2023-01-01T07:01:00,/tickets/validate
2023-01-01T07:02:00,/alerts/send/id/208
2023-01-01T07:03:00,/vehicles/update/location/id/400
2023-01-01T07:04:00,/tickets/validate/id/349
2023-01-01T07:05:00,/vehicles/update/location/id/958
2023-01-01T07:06:00,/maintenance/request
2023-01-01T07:07:00,/operators/communicate
2023-01-01T07:08:00,/tickets/validate
2023-01-01T07:09:00,/stations/report/status/id/423
2023-01-01T07:10:00,/operators/communicate
2023-01-01T07:11:00,/alerts/send/id/758
2023-01-01T07:12:00,/tickets/validate/id/212
2023-01-01T07:13:00,/stations/report/status
2023-01-01T07:14:00,/vehicles/update/location
2023-01-01T07:15:00,/operators/communicate/id/896
2023-01-01T07:16:00,/stations/report/status/id/918
2023-01-01T07:17:00,/stations/report/status/id/309
2023-01-01T07:18:00,/vehicles/update/location
2023-01-01T07:19:00,/tickets/validate/id/870
2023-01-01T07:20:00,/schedule/update/id/728
2023-01-01T07:21:00,/maintenance/request/id/486
2023-01-01T07:22:00,/stations/report/status/id/180
2023-01-01T07:23:00,/tickets/validate/id/518
2023-01-01T07:24:00,/operators/communicate
2023-01-01T07:25:00,/stations/report/status/id/456
2023-01-01T07:26:00,/vehicles/update/location
2023-01-01T07:27:00,/vehicles/update/location
2023-01-01T07:28:00,/vehicles/update/location/id/393
2023-01-01T07:29:00,/maintenance/request/id/206
2023-01-01T07:30:00,/schedule/update
2023-01-01T07:31:00,/vehicles/update/location
2023-01-01T07:32:00,/stations/report/status
2023-01-01T07:33:00,/tickets/validate/id/965
2023-01-01T07:34:00,/schedule/update
2023-01-01T07:35:00,/operators/communicate/id/140
2023-01-01T07:36:00,/schedule/update
2023-01-01T07:37:00,/stations/report/status/id/924
2023-01-01T07:38:00,/tickets/validate
2023-01-01T07:39:00,/operators/communicate/id/389
2023-01-01T07:40:00,/alerts/send
2023-01-01T07:41:00,/alerts/send/id/667
2023-01-01T07:42:00,/operators/communicate/id/247
2023-01-01T07:43:00,/stations/report/status
2023-01-01T07:44:00,/tickets/validate/id/518
2023-01-01T07:45:00,/operators/communicate
2023-01-01T07:46:00,/schedule/update/id/916
2023-01-01T07:47:00,/alerts/send
2023-01-01T07:48:00,/tickets/validate/id/539
2023-01-01T07:49:00,/vehicles/update/location/id/130
2023-01-01T07:50:00,/alerts/send/id/533
2023-01-01T07:51:00,/schedule/update
2023-01-01T07:52:00,/alerts/send/id/871
2023-01-01T07:53:00,/maintenance/request
2023-01-01T07:54:00,/schedule/update
2023-01-01T07:55:00,/stations/report/status
2023-01-01T07:56:00,/alerts/send
2023-01-01T07:57:00,/maintenance/request
2023-01-01T07:58:00,/stations/report/status
2023-01-01T07:59:00,/stations/report/status
2023-01-01T08:00:00,/schedule/update
2023-01-01T08:01:00,/tickets/validate/id/885
2023-01-01T08:02:00,/vehicles/update/location/id/896
2023-01-01T08:03:00,/operators/communicate
2023-01-01T08:04:00,/vehicles/update/location
2023-01-01T08:05:00,/maintenance/request
2023-01-01T08:06:00,/alerts/send/id/588
2023-01-01T08:07:00,/stations/report/status/id/464
2023-01-01T08:08:00,/schedule/update/id/442
2023-01-01T08:09:00,/stations/report/status
2023-01-01T08:10:00,/alerts/send/id/662
2023-01-01T08:11:00,/alerts/send
2023-01-01T08:12:00,/tickets/validate
2023-01-01T08:13:00,/schedule/update
2023-01-01T08:14:00,/schedule/update/id/484
2023-01-01T08:15:00,/alerts/send/id/582
2023-01-01T08:16:00,/stations/report/status
2023-01-01T08:17:00,/schedule/update
2023-01-01T08:18:00,/schedule/update/id/863
2023-01-01T08:19:00,/maintenance/request
2023-01-01T08:20:00,/stations/report/status/id/886
2023-01-01T08:21:00,/alerts/send
2023-01-01T08:22:00,/alerts/send
2023-01-01T08:23:00,/tickets/validate
2023-01-01T08:24:00,/operators/communicate/id/163
2023-01-01T08:25:00,/stations/report/status/id/366
2023-01-01T08:26:00,/operators/communicate
2023-01-01T08:27:00,/alerts/send/id/857
2023-01-01T08:28:00,/tickets/validate/id/616
2023-01-01T08:29:00,/tickets/validate/id/657
2023-01-01T08:30:00,/maintenance/request
2023-01-01T08:31:00,/schedule/update
2023-01-01T08:32:00,/tickets/validate/id/847
2023-01-01T08:33:00,/maintenance/request/id/794
2023-01-01T08:34:00,/maintenance/request
2023-01-01T08:35:00,/maintenance/request/id/315
2023-01-01T08:36:00,/schedule/update
2023-01-01T08:37:00,/vehicles/update/location/id/598
2023-01-01T08:38:00,/schedule/update/id/830
2023-01-01T08:39:00,/schedule/update
2023-01-01T08:40:00,/operators/communicate/id/871
2023-01-01T08:41:00,/schedule/update/id/147
2023-01-01T08:42:00,/tickets/validate/id/948
2023-01-01T08:43:00,/vehicles/update/location/id/963
2023-01-01T08:44:00,/operators/communicate
2023-01-01T08:45:00,/schedule/update/id/936
2023-01-01T08:46:00,/maintenance/request/id/800
2023-01-01T08:47:00,/stations/report/status/id/579
2023-01-01T08:48:00,/maintenance/request/id/782
2023-01-01T08:49:00,/stations/report/status/id/909
2023-01-01T08:50:00,/alerts/send/id/303
2023-01-01T08:51:00,/schedule/update/id/795
2023-01-01T08:52:00,/maintenance/request/id/402
2023-01-01T08:53:00,/stations/report/status/id/363
2023-01-01T08:54:00,/operators/communicate/id/641
2023-01-01T08:55:00,/vehicles/update/location
2023-01-01T08:56:00,/alerts/send
2023-01-01T08:57:00,/alerts/send/id/240
2023-01-01T08:58:00,/alerts/send/id/287
2023-01-01T08:59:00,/operators/communicate/id/356
2023-01-01T09:00:00,/stations/report/status/id/802
2023-01-01T09:01:00,/vehicles/update/location
2023-01-01T09:02:00,/maintenance/request/id/483
2023-01-01T09:03:00,/operators/communicate/id/457
2023-01-01T09:04:00,/schedule/update
2023-01-01T09:05:00,/alerts/send/id/784
2023-01-01T09:06:00,/alerts/send/id/672
2023-01-01T09:07:00,/maintenance/request
2023-01-01T09:08:00,/vehicles/update/location
2023-01-01T09:09:00,/stations/report/status/id/479
2023-01-01T09:10:00,/tickets/validate/id/421
2023-01-01T09:11:00,/alerts/send
2023-01-01T09:12:00,/operators/communicate/id/607
2023-01-01T09:13:00,/schedule/update/id/314
2023-01-01T09:14:00,/maintenance/request/id/666
2023-01-01T09:15:00,/alerts/send/id/330
2023-01-01T09:16:00,/vehicles/update/location
2023-01-01T09:17:00,/maintenance/request/id/536
2023-01-01T09:18:00,/schedule/update
2023-01-01T09:19:00,/vehicles/update/location
2023-01-01T09:20:00,/operators/communicate/id/436
2023-01-01T09:21:00,/maintenance/request/id/173
2023-01-01T09:22:00,/maintenance/request/id/663
2023-01-01T09:23:00,/stations/report/status/id/113
2023-01-01T09:24:00,/maintenance/request
2023-01-01T09:25:00,/operators/communicate/id/121
2023-01-01T09:26:00,/tickets/validate/id/304
2023-01-01T09:27:00,/stations/report/status/id/111
2023-01-01T09:28:00,/maintenance/request
2023-01-01T09:29:00,/stations/report/status/id/738
2023-01-01T09:30:00,/tickets/validate
2023-01-01T09:31:00,/vehicles/update/location
2023-01-01T09:32:00,/stations/report/status
2023-01-01T09:33:00,/stations/report/status/id/195
2023-01-01T09:34:00,/vehicles/update/location/id/442
2023-01-01T09:35:00,/vehicles/update/location/id/489
2023-01-01T09:36:00,/vehicles/update/location
2023-01-01T09:37:00,/tickets/validate
2023-01-01T09:38:00,/vehicles/update/location
2023-01-01T09:39:00,/vehicles/update/location
2023-01-01T09:40:00,/tickets/validate/id/551
2023-01-01T09:41:00,/operators/communicate/id/918
2023-01-01T09:42:00,/vehicles/update/location
2023-01-01T09:43:00,/tickets/validate
2023-01-01T09:44:00,/vehicles/update/location/id/797
2023-01-01T09:45:00,/alerts/send
2023-01-01T09:46:00,/schedule/update
2023-01-01T09:47:00,/operators/communicate/id/274
2023-01-01T09:48:00,/alerts/send
2023-01-01T09:49:00,/alerts/send/id/635
2023-01-01T09:50:00,/vehicles/update/location/id/551
2023-01-01T09:51:00,/maintenance/request/id/812
2023-01-01T09:52:00,/schedule/update
2023-01-01T09:53:00,/alerts/send/id/909
2023-01-01T09:54:00,/maintenance/request
2023-01-01T09:55:00,/tickets/validate/id/652
2023-01-01T09:56:00,/stations/report/status
2023-01-01T09:57:00,/schedule/update/id/335
2023-01-01T09:58:00,/operators/communicate
2023-01-01T09:59:00,/stations/report/status/id/840
2023-01-01T10:00:00,/operators/communicate/id/997
2023-01-01T10:01:00,/vehicles/update/location
2023-01-01T10:02:00,/maintenance/request/id/199
2023-01-01T10:03:00,/alerts/send/id/848
2023-01-01T10:04:00,/operators/communicate
2023-01-01T10:05:00,/schedule/update
2023-01-01T10:06:00,/tickets/validate
2023-01-01T10:07:00,/tickets/validate
